STATION,NAME,DATE,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,YEAR,MONTH,DAY,HOUR
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T07:00:00,7,337,8,212,8.1,144,273,6.1,2010,6,21,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T08:00:00,7,261,8,214,9,71,284,5.4,2010,6,21,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T09:00:00,7,254,2,232,10.2,13,296,5.6,2010,6,21,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T10:00:00,7,265,2,234,11.6,7,299,6.9,2010,6,21,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T11:00:00,7,329,8,273,13.4,11,292,9.4,2010,6,21,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T12:00:00,7,410,8,339,15.9,4,288,12.7,2010,6,21,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T13:00:00,7,507,8,316,17.9,0,285,15.2,2010,6,21,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T14:00:00,7,537,8,320,19.6,0,282,17.4,2010,6,21,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T15:00:00,7,581,8,298,20.7,2,280,18.7,2010,6,21,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T16:00:00,7,612,8,261,20.8,0,278,18.9,2010,6,21,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T17:00:00,7,622,8,265,20.4,0,278,18.7,2010,6,21,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T18:00:00,7,592,8,282,19.2,0,277,17.6,2010,6,21,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T19:00:00,7,601,8,270,17.1,0,278,15.6,2010,6,21,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T20:00:00,7,570,8,308,15.5,2,279,14.1,2010,6,21,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T21:00:00,7,563,8,306,14.6,2,277,13.3,2010,6,21,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T22:00:00,7,583,8,297,13.5,4,276,12.3,2010,6,21,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-21T23:00:00,7,539,8,296,12.4,9,275,11.1,2010,6,21,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T00:00:00,7,547,8,281,12,14,274,10.6,2010,6,22,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T01:00:00,7,527,8,269,10.8,31,274,9.6,2010,6,22,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T02:00:00,7,495,8,277,10.1,40,273,8.8,2010,6,22,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T03:00:00,7,541,8,246,9.8,38,273,8.6,2010,6,22,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T04:00:00,7,538,8,216,9.5,40,270,8.2,2010,6,22,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T05:00:00,7,538,8,197,8.8,65,268,7.6,2010,6,22,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T06:00:00,7,445,8,243,8.3,104,269,7,2010,6,22,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T07:00:00,7,352,8,205,8.1,140,273,6.2,2010,6,22,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T08:00:00,7,259,8,216,9.1,67,284,5.4,2010,6,22,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T09:00:00,7,255,2,226,10.2,11,295,5.7,2010,6,22,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T10:00:00,7,269,8,227,11.6,4,299,6.9,2010,6,22,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T11:00:00,7,331,8,274,13.4,9,292,9.4,2010,6,22,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T12:00:00,7,407,8,340,15.9,4,288,12.7,2010,6,22,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T13:00:00,7,494,8,325,17.9,0,285,15.2,2010,6,22,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T14:00:00,7,537,8,319,19.7,0,282,17.4,2010,6,22,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T15:00:00,7,577,8,300,20.8,2,279,18.8,2010,6,22,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T16:00:00,7,619,8,256,20.9,0,278,19,2010,6,22,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T17:00:00,7,622,8,268,20.5,0,278,18.7,2010,6,22,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T18:00:00,7,596,8,279,19.2,0,277,17.7,2010,6,22,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T19:00:00,7,591,8,280,17.1,0,278,15.6,2010,6,22,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T20:00:00,7,579,8,300,15.6,2,278,14.2,2010,6,22,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T21:00:00,7,570,8,306,14.5,2,278,13.3,2010,6,22,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T22:00:00,7,592,8,295,13.5,4,276,12.3,2010,6,22,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-22T23:00:00,7,541,8,299,12.4,7,275,11.2,2010,6,22,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T00:00:00,7,549,8,281,11.9,14,274,10.5,2010,6,23,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T01:00:00,7,538,8,272,10.7,31,274,9.6,2010,6,23,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T02:00:00,7,514,8,276,9.9,42,273,8.7,2010,6,23,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T03:00:00,7,541,8,244,9.7,40,272,8.6,2010,6,23,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T04:00:00,7,541,8,219,9.3,42,270,8.1,2010,6,23,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T05:00:00,7,529,8,202,8.7,69,268,7.5,2010,6,23,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T06:00:00,7,455,8,244,8.2,102,269,7,2010,6,23,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T07:00:00,7,349,8,204,8,142,272,6.1,2010,6,23,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T08:00:00,7,258,8,208,9,67,282,5.3,2010,6,23,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T09:00:00,7,259,2,223,10.1,11,294,5.5,2010,6,23,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T10:00:00,7,269,2,232,11.5,4,298,6.8,2010,6,23,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T11:00:00,7,334,8,264,13.2,9,292,9.2,2010,6,23,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T12:00:00,7,398,8,347,15.8,4,288,12.6,2010,6,23,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T13:00:00,7,489,8,332,17.9,0,284,15.2,2010,6,23,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T14:00:00,7,530,8,326,19.7,0,281,17.4,2010,6,23,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T15:00:00,7,567,8,302,20.9,2,279,18.8,2010,6,23,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T16:00:00,7,604,8,266,20.9,0,278,19,2010,6,23,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T17:00:00,7,613,8,278,20.5,0,277,18.8,2010,6,23,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T18:00:00,7,594,8,289,19.2,0,277,17.7,2010,6,23,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T19:00:00,7,586,8,289,17.2,0,278,15.7,2010,6,23,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T20:00:00,7,571,8,309,15.7,0,279,14.3,2010,6,23,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T21:00:00,7,558,8,316,14.6,2,278,13.2,2010,6,23,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T22:00:00,7,584,8,302,13.5,4,276,12.3,2010,6,23,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-23T23:00:00,7,531,8,313,12.5,7,275,11.2,2010,6,23,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T00:00:00,7,542,8,291,11.9,14,274,10.6,2010,6,24,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T01:00:00,7,537,8,276,10.8,29,274,9.6,2010,6,24,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T02:00:00,7,522,8,269,10,44,273,8.9,2010,6,24,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T03:00:00,7,549,8,247,9.8,40,272,8.7,2010,6,24,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T04:00:00,7,531,8,240,9.3,47,271,8.2,2010,6,24,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T05:00:00,7,525,8,215,8.7,65,269,7.6,2010,6,24,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T06:00:00,7,461,8,243,8.2,102,269,7,2010,6,24,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T07:00:00,7,363,8,199,8,142,272,6.2,2010,6,24,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T08:00:00,7,263,8,209,9,67,282,5.4,2010,6,24,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T09:00:00,7,263,2,218,10.2,13,293,5.8,2010,6,24,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T10:00:00,7,275,8,229,11.6,4,297,7.1,2010,6,24,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T11:00:00,7,332,8,272,13.4,9,292,9.4,2010,6,24,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T12:00:00,7,392,8,349,15.9,4,288,12.7,2010,6,24,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T13:00:00,7,497,8,330,17.9,0,284,15.3,2010,6,24,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T14:00:00,7,534,8,331,19.7,0,281,17.5,2010,6,24,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T15:00:00,7,571,8,307,20.9,2,279,18.9,2010,6,24,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T16:00:00,7,598,8,277,21,0,278,19,2010,6,24,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T17:00:00,7,607,8,290,20.6,0,278,18.9,2010,6,24,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T18:00:00,7,586,8,304,19.2,0,278,17.7,2010,6,24,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T19:00:00,7,576,8,304,17.3,0,278,15.9,2010,6,24,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T20:00:00,7,573,8,312,15.8,0,279,14.4,2010,6,24,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T21:00:00,7,560,8,318,14.6,2,278,13.3,2010,6,24,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T22:00:00,7,582,8,302,13.6,4,276,12.4,2010,6,24,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-24T23:00:00,7,525,8,322,12.6,7,276,11.3,2010,6,24,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T00:00:00,7,540,8,293,12,11,274,10.8,2010,6,25,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T01:00:00,7,544,8,282,10.8,29,274,9.8,2010,6,25,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T02:00:00,7,520,8,273,10.1,42,274,9,2010,6,25,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T03:00:00,7,553,8,247,9.9,42,273,8.8,2010,6,25,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T04:00:00,7,538,8,237,9.4,44,271,8.3,2010,6,25,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T05:00:00,7,517,8,220,8.8,65,270,7.7,2010,6,25,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T06:00:00,7,470,8,248,8.3,98,270,7.2,2010,6,25,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T07:00:00,7,358,8,203,8.1,142,272,6.3,2010,6,25,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T08:00:00,7,262,8,216,9.1,65,282,5.6,2010,6,25,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T09:00:00,7,259,8,213,10.2,16,294,5.9,2010,6,25,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T10:00:00,7,272,8,239,11.6,4,298,7.3,2010,6,25,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T11:00:00,7,336,8,275,13.4,9,292,9.5,2010,6,25,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T12:00:00,7,389,8,356,15.9,4,289,12.8,2010,6,25,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T13:00:00,7,497,8,332,17.9,0,285,15.4,2010,6,25,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T14:00:00,7,530,8,342,19.8,0,282,17.6,2010,6,25,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T15:00:00,7,571,8,312,20.9,2,279,19,2010,6,25,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T16:00:00,7,593,8,287,21,0,279,19.2,2010,6,25,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T17:00:00,7,598,8,305,20.6,0,279,18.9,2010,6,25,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T18:00:00,7,584,8,306,19.3,0,278,17.7,2010,6,25,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T19:00:00,7,581,8,304,17.5,0,278,16.1,2010,6,25,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T20:00:00,7,575,8,314,15.9,0,279,14.5,2010,6,25,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T21:00:00,7,560,8,318,14.6,2,278,13.3,2010,6,25,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T22:00:00,7,586,8,295,13.6,4,276,12.4,2010,6,25,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-25T23:00:00,7,513,8,334,12.6,4,276,11.4,2010,6,25,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T00:00:00,7,528,8,305,12,11,275,10.7,2010,6,26,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T01:00:00,7,541,8,294,10.8,29,275,9.8,2010,6,26,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T02:00:00,7,512,8,288,10.1,40,274,9,2010,6,26,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T03:00:00,7,548,8,256,9.8,40,273,8.8,2010,6,26,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T04:00:00,7,531,8,247,9.4,44,272,8.4,2010,6,26,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T05:00:00,7,505,8,229,8.7,67,270,7.7,2010,6,26,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T06:00:00,7,478,8,248,8.2,98,271,7.1,2010,6,26,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T07:00:00,7,369,8,201,8.1,147,273,6.4,2010,6,26,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T08:00:00,7,273,8,222,9.2,65,283,5.8,2010,6,26,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T09:00:00,7,261,8,226,10.3,16,295,6.1,2010,6,26,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T10:00:00,7,275,8,249,11.7,4,298,7.5,2010,6,26,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T11:00:00,7,331,8,287,13.5,11,293,9.7,2010,6,26,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T12:00:00,7,387,8,371,16,4,290,13,2010,6,26,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T13:00:00,7,499,8,332,17.9,0,286,15.4,2010,6,26,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T14:00:00,7,542,8,335,19.8,0,282,17.7,2010,6,26,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T15:00:00,7,581,8,311,20.9,2,280,19.1,2010,6,26,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T16:00:00,7,600,8,285,21.1,0,279,19.2,2010,6,26,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T17:00:00,7,598,8,310,20.6,0,279,18.9,2010,6,26,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T18:00:00,7,591,8,304,19.4,0,278,17.8,2010,6,26,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T19:00:00,7,572,8,309,17.6,0,278,16.1,2010,6,26,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T20:00:00,7,573,8,317,16,0,279,14.6,2010,6,26,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T21:00:00,7,566,8,316,14.7,2,278,13.4,2010,6,26,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T22:00:00,7,591,8,290,13.6,2,276,12.4,2010,6,26,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-26T23:00:00,7,520,8,334,12.6,4,276,11.4,2010,6,26,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T00:00:00,7,520,8,307,11.9,11,274,10.6,2010,6,27,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T01:00:00,7,532,8,301,10.8,29,275,9.8,2010,6,27,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T02:00:00,7,512,8,295,10.2,40,275,9.1,2010,6,27,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T03:00:00,7,553,8,254,9.8,38,273,8.8,2010,6,27,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T04:00:00,7,526,8,249,9.4,42,273,8.4,2010,6,27,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T05:00:00,7,499,8,229,8.7,67,271,7.7,2010,6,27,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T06:00:00,7,483,8,246,8.3,91,271,7.2,2010,6,27,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T07:00:00,7,375,8,204,8.1,153,273,6.5,2010,6,27,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T08:00:00,7,275,8,222,9.2,63,283,5.8,2010,6,27,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T09:00:00,7,264,8,233,10.4,13,295,6.2,2010,6,27,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T10:00:00,7,276,8,254,11.7,4,298,7.5,2010,6,27,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T11:00:00,7,325,8,291,13.4,11,294,9.6,2010,6,27,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T12:00:00,7,382,8,374,15.8,2,291,12.8,2010,6,27,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T13:00:00,7,488,8,344,17.8,0,286,15.4,2010,6,27,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T14:00:00,7,525,8,355,19.7,0,283,17.6,2010,6,27,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T15:00:00,7,572,8,323,20.8,2,280,19,2010,6,27,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T16:00:00,7,588,8,300,21,0,280,19.2,2010,6,27,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T17:00:00,7,586,8,319,20.5,0,280,18.9,2010,6,27,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T18:00:00,7,584,8,316,19.3,0,279,17.7,2010,6,27,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T19:00:00,7,567,8,324,17.6,0,279,16.1,2010,6,27,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T20:00:00,7,561,8,337,15.9,0,279,14.5,2010,6,27,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T21:00:00,7,554,8,332,14.5,2,279,13.2,2010,6,27,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T22:00:00,7,581,8,304,13.4,2,277,12.3,2010,6,27,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-27T23:00:00,7,516,8,341,12.6,4,276,11.4,2010,6,27,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T00:00:00,7,509,8,317,11.9,11,275,10.6,2010,6,28,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T01:00:00,7,527,8,309,10.8,27,276,9.7,2010,6,28,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T02:00:00,7,502,8,312,10.1,36,276,9,2010,6,28,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T03:00:00,7,544,8,271,9.8,36,274,8.8,2010,6,28,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T04:00:00,7,525,8,255,9.3,42,274,8.3,2010,6,28,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T05:00:00,7,497,8,237,8.7,69,272,7.7,2010,6,28,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T06:00:00,7,485,8,251,8.3,91,272,7.3,2010,6,28,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T07:00:00,7,366,8,217,8.1,158,274,6.6,2010,6,28,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T08:00:00,7,272,8,233,9.2,63,285,5.9,2010,6,28,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T09:00:00,7,263,8,246,10.4,13,297,6.4,2010,6,28,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T10:00:00,7,277,8,256,11.7,4,299,7.6,2010,6,28,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T11:00:00,7,313,8,301,13.4,11,295,9.6,2010,6,28,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T12:00:00,8,378,7,367,15.8,2,292,12.7,2010,6,28,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T13:00:00,7,472,8,356,17.7,0,287,15.2,2010,6,28,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T14:00:00,7,518,8,359,19.6,0,283,17.4,2010,6,28,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T15:00:00,7,560,8,327,20.6,2,280,18.7,2010,6,28,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T16:00:00,7,581,8,304,20.8,0,280,19,2010,6,28,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T17:00:00,7,578,8,329,20.6,0,280,18.9,2010,6,28,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T18:00:00,7,580,8,324,19.3,0,279,17.7,2010,6,28,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T19:00:00,7,572,8,327,17.6,0,280,16.1,2010,6,28,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",06-28T20:00:00,7,564,8,339,15.8,0,280,14.5,2010,6,28,20
